id_zmienna;nazwa;nazwa_ang;nazwa_skrocona;nazwa_skrocona_ang;id_tag;nazwa_tag;nazwa_tag_ang;id_pojecie;nazwa_pojecie;nazwa_pojecie_ang;definicja_pojecie;definicja_pojecie_ang;uwagi_pojecie;uwagi_pojecie_ang;data_poczatku_pojecie;data_konca_pojecie;wyjasnienia_metodologiczne;wyjasnienia_metodologiczne_ang;id_notka;opis_notka;opis_notka_ang;id_przekroj;nazwa_przekroj;nazwa_przekroj_ang;szereg_czasowy;id_czestotliwosc;nazwa_czestotliwosc;nazwa_czestotliwosc_ang;aktualizacja_ostatnia;aktualizacja_kolejna;id_zestaw;symbol_zestaw;nazwa_zestaw;nazwa_zestaw_ang;id_gestor;nazwa_gestor;nazwa_gestor_ang;id_badanie;symbol_badanie;temat_badanie;temat_badanie_ang;badanie_cel;badanie_cel_ang;id_akt;tytul_akt;tytul_akt_ang;adres;inne_publikacje;id_jednostka;nazwa_jednostki;nazwa_jednostki_ang
541;Przeciętna powierzchnia użytkowa 1 mieszkania;Average useful floor area per dwelling;Przeciętna powierzchnia użytkowa 1 mieszkania;Average useful floor area per dwelling;502;metraż mieszkania;dwelling area;201;Mieszkania oddane do użytkowania;Dwellings completed;<p>	Mieszkania (budynki mieszkalne), których zakończenie budowy zgłoszone zostało przez inwestora powiatowemu organowi nadzoru budowlanego i organ ten nie zgłosił sprzeciwu - w drodze decyzji, lub na których użytkowanie inwestor uzyskał pozwolenie, w drodze decyzji, od organu nadzoru budowlanego.</p>;<p>	Dwellings (residential buildings) whose completion was registered by an investor at local building control authorities and this body did not raise any objections or with respect to whose use the investor obtained a permit by decision of building control authorities.</p>;<p>	Do 1999 r. w budownictwie innym niż indywidualne za mieszkania oddane do użytkowania uznawało się mieszkania, których oddanie do użytkowania potwierdzone zostało przez inwestora i wykonawcę w protokole odbioru.</p>;<p>	Until 1999, in non-private construction, dwellings were considered to be completed, the completion of which was confirmed by the investor and the contractor in the acceptance protocol.</p>;20120821;99991231;;;;;;110;"Polska; Charakter miejscowości; Formy budownictwa 1";"Poland; Type of locality; Forms of construction 1";2010 - 2022;1;Rok;Year;02.08.2023 00:00:00;31.07.2024 00:00:00;16;B-06;meldunek o budownictwie mieszkaniowym;report on residential construction;35;Główny Urząd Statystyczny;Statistics Poland;189;1.47.04;Wydane pozwolenia na budowę i zgłoszenia z projektem budowlanym budowy obiektów budowlanych oraz efekty działalności budowlanej;Permits granted for construction and registrations with a construction project and construction activity results;"Celem badania jest dostarczenie informacji obrazującej ilościowe i jakościowe aspekty rozwoju budownictwa, w szczególności danych o: – wydanych pozwoleniach na budowę i zgłoszeniach z projektem budowlanym budowy obiektów budowlanych; – mieszkaniach, których budowę rozpoczęto oraz mieszkaniach w budowie; – budynkach i mieszkaniach przekazanych do użytkowania; – wybranych elementach charakterystyki energetycznej nowych budynków oddanych do użytkowania; – kosztach poniesionych na budowę nowych budynków mieszkalnych wielorodzinnych.";;;;;;;132;Urząd Statystyczny w Lublinie;Statistical Office in Lublin
541;Przeciętna powierzchnia użytkowa 1 mieszkania;Average useful floor area per dwelling;Przeciętna powierzchnia użytkowa 1 mieszkania;Average useful floor area per dwelling;502;metraż mieszkania;dwelling area;201;Mieszkania oddane do użytkowania;Dwellings completed;<p>	Mieszkania (budynki mieszkalne), których zakończenie budowy zgłoszone zostało przez inwestora powiatowemu organowi nadzoru budowlanego i organ ten nie zgłosił sprzeciwu - w drodze decyzji, lub na których użytkowanie inwestor uzyskał pozwolenie, w drodze decyzji, od organu nadzoru budowlanego.</p>;<p>	Dwellings (residential buildings) whose completion was registered by an investor at local building control authorities and this body did not raise any objections or with respect to whose use the investor obtained a permit by decision of building control authorities.</p>;<p>	Do 1999 r. w budownictwie innym niż indywidualne za mieszkania oddane do użytkowania uznawało się mieszkania, których oddanie do użytkowania potwierdzone zostało przez inwestora i wykonawcę w protokole odbioru.</p>;<p>	Until 1999, in non-private construction, dwellings were considered to be completed, the completion of which was confirmed by the investor and the contractor in the acceptance protocol.</p>;20120821;99991231;;;;;;110;"Polska; Charakter miejscowości; Formy budownictwa 1";"Poland; Type of locality; Forms of construction 1";2010 - 2022;1;Rok;Year;02.08.2023 00:00:00;31.07.2024 00:00:00;17;B-07;sprawozdanie o budynkach mieszkalnych i mieszkaniach w budynkach niemieszkalnych oddanych do użytkowania;report on residential buildings and dwellings in non-residential buildings completed;35;Główny Urząd Statystyczny;Statistics Poland;189;1.47.04;Wydane pozwolenia na budowę i zgłoszenia z projektem budowlanym budowy obiektów budowlanych oraz efekty działalności budowlanej;Permits granted for construction and registrations with a construction project and construction activity results;"Celem badania jest dostarczenie informacji obrazującej ilościowe i jakościowe aspekty rozwoju budownictwa, w szczególności danych o: – wydanych pozwoleniach na budowę i zgłoszeniach z projektem budowlanym budowy obiektów budowlanych; – mieszkaniach, których budowę rozpoczęto oraz mieszkaniach w budowie; – budynkach i mieszkaniach przekazanych do użytkowania; – wybranych elementach charakterystyki energetycznej nowych budynków oddanych do użytkowania; – kosztach poniesionych na budowę nowych budynków mieszkalnych wielorodzinnych.";;;;;;;132;Urząd Statystyczny w Lublinie;Statistical Office in Lublin
541;Przeciętna powierzchnia użytkowa 1 mieszkania;Average useful floor area per dwelling;Przeciętna powierzchnia użytkowa 1 mieszkania;Average useful floor area per dwelling;502;metraż mieszkania;dwelling area;1230;Powierzchnia użytkowa mieszkań oddanych do użytkowania;Useful floor space of a dwelling completed;<p>Powierzchnia użytkowa mieszkań, których zakończenie budowy zgłoszone zostało przez inwestora powiatowemu organowi nadzoru budowlanego i organ ten nie zgłosił sprzeciwu (w drodze decyzji) lub na których użytkowanie inwestor uzyskał pozwolenie w drodze decyzji od organu nadzoru budowlanego.</p>;<p>Useful floor space of dwellings whose completion was reported by an investor to the building control authorities and this body did not raise any objections (by decision) or for the use of which the investor has obtained permission (through a decision) from the building control authorities.</p>;;;19990701;99991231;;;;;;2;Polska, województwa;Poland, voivodeships;2010 - 2022;1;Rok;Year;02.08.2023 00:00:00;31.07.2024 00:00:00;16;B-06;meldunek o budownictwie mieszkaniowym;report on residential construction;35;Główny Urząd Statystyczny;Statistics Poland;189;1.47.04;Wydane pozwolenia na budowę i zgłoszenia z projektem budowlanym budowy obiektów budowlanych oraz efekty działalności budowlanej;Permits granted for construction and registrations with a construction project and construction activity results;"Celem badania jest dostarczenie informacji obrazującej ilościowe i jakościowe aspekty rozwoju budownictwa, w szczególności danych o: – wydanych pozwoleniach na budowę i zgłoszeniach z projektem budowlanym budowy obiektów budowlanych; – mieszkaniach, których budowę rozpoczęto oraz mieszkaniach w budowie; – budynkach i mieszkaniach przekazanych do użytkowania; – wybranych elementach charakterystyki energetycznej nowych budynków oddanych do użytkowania; – kosztach poniesionych na budowę nowych budynków mieszkalnych wielorodzinnych.";;;;;;;132;Urząd Statystyczny w Lublinie;Statistical Office in Lublin
541;Przeciętna powierzchnia użytkowa 1 mieszkania;Average useful floor area per dwelling;Przeciętna powierzchnia użytkowa 1 mieszkania;Average useful floor area per dwelling;502;metraż mieszkania;dwelling area;1230;Powierzchnia użytkowa mieszkań oddanych do użytkowania;Useful floor space of a dwelling completed;<p>Powierzchnia użytkowa mieszkań, których zakończenie budowy zgłoszone zostało przez inwestora powiatowemu organowi nadzoru budowlanego i organ ten nie zgłosił sprzeciwu (w drodze decyzji) lub na których użytkowanie inwestor uzyskał pozwolenie w drodze decyzji od organu nadzoru budowlanego.</p>;<p>Useful floor space of dwellings whose completion was reported by an investor to the building control authorities and this body did not raise any objections (by decision) or for the use of which the investor has obtained permission (through a decision) from the building control authorities.</p>;;;19990701;99991231;;;;;;2;Polska, województwa;Poland, voivodeships;2010 - 2022;1;Rok;Year;02.08.2023 00:00:00;31.07.2024 00:00:00;17;B-07;sprawozdanie o budynkach mieszkalnych i mieszkaniach w budynkach niemieszkalnych oddanych do użytkowania;report on residential buildings and dwellings in non-residential buildings completed;35;Główny Urząd Statystyczny;Statistics Poland;189;1.47.04;Wydane pozwolenia na budowę i zgłoszenia z projektem budowlanym budowy obiektów budowlanych oraz efekty działalności budowlanej;Permits granted for construction and registrations with a construction project and construction activity results;"Celem badania jest dostarczenie informacji obrazującej ilościowe i jakościowe aspekty rozwoju budownictwa, w szczególności danych o: – wydanych pozwoleniach na budowę i zgłoszeniach z projektem budowlanym budowy obiektów budowlanych; – mieszkaniach, których budowę rozpoczęto oraz mieszkaniach w budowie; – budynkach i mieszkaniach przekazanych do użytkowania; – wybranych elementach charakterystyki energetycznej nowych budynków oddanych do użytkowania; – kosztach poniesionych na budowę nowych budynków mieszkalnych wielorodzinnych.";;;;;;;132;Urząd Statystyczny w Lublinie;Statistical Office in Lublin
541;Przeciętna powierzchnia użytkowa 1 mieszkania;Average useful floor area per dwelling;Przeciętna powierzchnia użytkowa 1 mieszkania;Average useful floor area per dwelling;502;metraż mieszkania;dwelling area;1230;Powierzchnia użytkowa mieszkań oddanych do użytkowania;Useful floor space of a dwelling completed;<p>Powierzchnia użytkowa mieszkań, których zakończenie budowy zgłoszone zostało przez inwestora powiatowemu organowi nadzoru budowlanego i organ ten nie zgłosił sprzeciwu (w drodze decyzji) lub na których użytkowanie inwestor uzyskał pozwolenie w drodze decyzji od organu nadzoru budowlanego.</p>;<p>Useful floor space of dwellings whose completion was reported by an investor to the building control authorities and this body did not raise any objections (by decision) or for the use of which the investor has obtained permission (through a decision) from the building control authorities.</p>;;;19990701;99991231;;;;;;110;"Polska; Charakter miejscowości; Formy budownictwa 1";"Poland; Type of locality; Forms of construction 1";2010 - 2022;1;Rok;Year;02.08.2023 00:00:00;31.07.2024 00:00:00;16;B-06;meldunek o budownictwie mieszkaniowym;report on residential construction;35;Główny Urząd Statystyczny;Statistics Poland;189;1.47.04;Wydane pozwolenia na budowę i zgłoszenia z projektem budowlanym budowy obiektów budowlanych oraz efekty działalności budowlanej;Permits granted for construction and registrations with a construction project and construction activity results;"Celem badania jest dostarczenie informacji obrazującej ilościowe i jakościowe aspekty rozwoju budownictwa, w szczególności danych o: – wydanych pozwoleniach na budowę i zgłoszeniach z projektem budowlanym budowy obiektów budowlanych; – mieszkaniach, których budowę rozpoczęto oraz mieszkaniach w budowie; – budynkach i mieszkaniach przekazanych do użytkowania; – wybranych elementach charakterystyki energetycznej nowych budynków oddanych do użytkowania; – kosztach poniesionych na budowę nowych budynków mieszkalnych wielorodzinnych.";;;;;;;132;Urząd Statystyczny w Lublinie;Statistical Office in Lublin
541;Przeciętna powierzchnia użytkowa 1 mieszkania;Average useful floor area per dwelling;Przeciętna powierzchnia użytkowa 1 mieszkania;Average useful floor area per dwelling;502;metraż mieszkania;dwelling area;1230;Powierzchnia użytkowa mieszkań oddanych do użytkowania;Useful floor space of a dwelling completed;<p>Powierzchnia użytkowa mieszkań, których zakończenie budowy zgłoszone zostało przez inwestora powiatowemu organowi nadzoru budowlanego i organ ten nie zgłosił sprzeciwu (w drodze decyzji) lub na których użytkowanie inwestor uzyskał pozwolenie w drodze decyzji od organu nadzoru budowlanego.</p>;<p>Useful floor space of dwellings whose completion was reported by an investor to the building control authorities and this body did not raise any objections (by decision) or for the use of which the investor has obtained permission (through a decision) from the building control authorities.</p>;;;19990701;99991231;;;;;;110;"Polska; Charakter miejscowości; Formy budownictwa 1";"Poland; Type of locality; Forms of construction 1";2010 - 2022;1;Rok;Year;02.08.2023 00:00:00;31.07.2024 00:00:00;17;B-07;sprawozdanie o budynkach mieszkalnych i mieszkaniach w budynkach niemieszkalnych oddanych do użytkowania;report on residential buildings and dwellings in non-residential buildings completed;35;Główny Urząd Statystyczny;Statistics Poland;189;1.47.04;Wydane pozwolenia na budowę i zgłoszenia z projektem budowlanym budowy obiektów budowlanych oraz efekty działalności budowlanej;Permits granted for construction and registrations with a construction project and construction activity results;"Celem badania jest dostarczenie informacji obrazującej ilościowe i jakościowe aspekty rozwoju budownictwa, w szczególności danych o: – wydanych pozwoleniach na budowę i zgłoszeniach z projektem budowlanym budowy obiektów budowlanych; – mieszkaniach, których budowę rozpoczęto oraz mieszkaniach w budowie; – budynkach i mieszkaniach przekazanych do użytkowania; – wybranych elementach charakterystyki energetycznej nowych budynków oddanych do użytkowania; – kosztach poniesionych na budowę nowych budynków mieszkalnych wielorodzinnych.";;;;;;;132;Urząd Statystyczny w Lublinie;Statistical Office in Lublin
541;Przeciętna powierzchnia użytkowa 1 mieszkania;Average useful floor area per dwelling;Przeciętna powierzchnia użytkowa 1 mieszkania;Average useful floor area per dwelling;503;przeciętny metraż;average area;201;Mieszkania oddane do użytkowania;Dwellings completed;<p>	Mieszkania (budynki mieszkalne), których zakończenie budowy zgłoszone zostało przez inwestora powiatowemu organowi nadzoru budowlanego i organ ten nie zgłosił sprzeciwu - w drodze decyzji, lub na których użytkowanie inwestor uzyskał pozwolenie, w drodze decyzji, od organu nadzoru budowlanego.</p>;<p>	Dwellings (residential buildings) whose completion was registered by an investor at local building control authorities and this body did not raise any objections or with respect to whose use the investor obtained a permit by decision of building control authorities.</p>;<p>	Do 1999 r. w budownictwie innym niż indywidualne za mieszkania oddane do użytkowania uznawało się mieszkania, których oddanie do użytkowania potwierdzone zostało przez inwestora i wykonawcę w protokole odbioru.</p>;<p>	Until 1999, in non-private construction, dwellings were considered to be completed, the completion of which was confirmed by the investor and the contractor in the acceptance protocol.</p>;20120821;99991231;;;;;;2;Polska, województwa;Poland, voivodeships;2010 - 2022;1;Rok;Year;02.08.2023 00:00:00;31.07.2024 00:00:00;16;B-06;meldunek o budownictwie mieszkaniowym;report on residential construction;35;Główny Urząd Statystyczny;Statistics Poland;189;1.47.04;Wydane pozwolenia na budowę i zgłoszenia z projektem budowlanym budowy obiektów budowlanych oraz efekty działalności budowlanej;Permits granted for construction and registrations with a construction project and construction activity results;"Celem badania jest dostarczenie informacji obrazującej ilościowe i jakościowe aspekty rozwoju budownictwa, w szczególności danych o: – wydanych pozwoleniach na budowę i zgłoszeniach z projektem budowlanym budowy obiektów budowlanych; – mieszkaniach, których budowę rozpoczęto oraz mieszkaniach w budowie; – budynkach i mieszkaniach przekazanych do użytkowania; – wybranych elementach charakterystyki energetycznej nowych budynków oddanych do użytkowania; – kosztach poniesionych na budowę nowych budynków mieszkalnych wielorodzinnych.";;;;;;;132;Urząd Statystyczny w Lublinie;Statistical Office in Lublin
541;Przeciętna powierzchnia użytkowa 1 mieszkania;Average useful floor area per dwelling;Przeciętna powierzchnia użytkowa 1 mieszkania;Average useful floor area per dwelling;503;przeciętny metraż;average area;201;Mieszkania oddane do użytkowania;Dwellings completed;<p>	Mieszkania (budynki mieszkalne), których zakończenie budowy zgłoszone zostało przez inwestora powiatowemu organowi nadzoru budowlanego i organ ten nie zgłosił sprzeciwu - w drodze decyzji, lub na których użytkowanie inwestor uzyskał pozwolenie, w drodze decyzji, od organu nadzoru budowlanego.</p>;<p>	Dwellings (residential buildings) whose completion was registered by an investor at local building control authorities and this body did not raise any objections or with respect to whose use the investor obtained a permit by decision of building control authorities.</p>;<p>	Do 1999 r. w budownictwie innym niż indywidualne za mieszkania oddane do użytkowania uznawało się mieszkania, których oddanie do użytkowania potwierdzone zostało przez inwestora i wykonawcę w protokole odbioru.</p>;<p>	Until 1999, in non-private construction, dwellings were considered to be completed, the completion of which was confirmed by the investor and the contractor in the acceptance protocol.</p>;20120821;99991231;;;;;;2;Polska, województwa;Poland, voivodeships;2010 - 2022;1;Rok;Year;02.08.2023 00:00:00;31.07.2024 00:00:00;17;B-07;sprawozdanie o budynkach mieszkalnych i mieszkaniach w budynkach niemieszkalnych oddanych do użytkowania;report on residential buildings and dwellings in non-residential buildings completed;35;Główny Urząd Statystyczny;Statistics Poland;189;1.47.04;Wydane pozwolenia na budowę i zgłoszenia z projektem budowlanym budowy obiektów budowlanych oraz efekty działalności budowlanej;Permits granted for construction and registrations with a construction project and construction activity results;"Celem badania jest dostarczenie informacji obrazującej ilościowe i jakościowe aspekty rozwoju budownictwa, w szczególności danych o: – wydanych pozwoleniach na budowę i zgłoszeniach z projektem budowlanym budowy obiektów budowlanych; – mieszkaniach, których budowę rozpoczęto oraz mieszkaniach w budowie; – budynkach i mieszkaniach przekazanych do użytkowania; – wybranych elementach charakterystyki energetycznej nowych budynków oddanych do użytkowania; – kosztach poniesionych na budowę nowych budynków mieszkalnych wielorodzinnych.";;;;;;;132;Urząd Statystyczny w Lublinie;Statistical Office in Lublin
541;Przeciętna powierzchnia użytkowa 1 mieszkania;Average useful floor area per dwelling;Przeciętna powierzchnia użytkowa 1 mieszkania;Average useful floor area per dwelling;503;przeciętny metraż;average area;201;Mieszkania oddane do użytkowania;Dwellings completed;<p>	Mieszkania (budynki mieszkalne), których zakończenie budowy zgłoszone zostało przez inwestora powiatowemu organowi nadzoru budowlanego i organ ten nie zgłosił sprzeciwu - w drodze decyzji, lub na których użytkowanie inwestor uzyskał pozwolenie, w drodze decyzji, od organu nadzoru budowlanego.</p>;<p>	Dwellings (residential buildings) whose completion was registered by an investor at local building control authorities and this body did not raise any objections or with respect to whose use the investor obtained a permit by decision of building control authorities.</p>;<p>	Do 1999 r. w budownictwie innym niż indywidualne za mieszkania oddane do użytkowania uznawało się mieszkania, których oddanie do użytkowania potwierdzone zostało przez inwestora i wykonawcę w protokole odbioru.</p>;<p>	Until 1999, in non-private construction, dwellings were considered to be completed, the completion of which was confirmed by the investor and the contractor in the acceptance protocol.</p>;20120821;99991231;;;;;;110;"Polska; Charakter miejscowości; Formy budownictwa 1";"Poland; Type of locality; Forms of construction 1";2010 - 2022;1;Rok;Year;02.08.2023 00:00:00;31.07.2024 00:00:00;16;B-06;meldunek o budownictwie mieszkaniowym;report on residential construction;35;Główny Urząd Statystyczny;Statistics Poland;189;1.47.04;Wydane pozwolenia na budowę i zgłoszenia z projektem budowlanym budowy obiektów budowlanych oraz efekty działalności budowlanej;Permits granted for construction and registrations with a construction project and construction activity results;"Celem badania jest dostarczenie informacji obrazującej ilościowe i jakościowe aspekty rozwoju budownictwa, w szczególności danych o: – wydanych pozwoleniach na budowę i zgłoszeniach z projektem budowlanym budowy obiektów budowlanych; – mieszkaniach, których budowę rozpoczęto oraz mieszkaniach w budowie; – budynkach i mieszkaniach przekazanych do użytkowania; – wybranych elementach charakterystyki energetycznej nowych budynków oddanych do użytkowania; – kosztach poniesionych na budowę nowych budynków mieszkalnych wielorodzinnych.";;;;;;;132;Urząd Statystyczny w Lublinie;Statistical Office in Lublin
541;Przeciętna powierzchnia użytkowa 1 mieszkania;Average useful floor area per dwelling;Przeciętna powierzchnia użytkowa 1 mieszkania;Average useful floor area per dwelling;503;przeciętny metraż;average area;201;Mieszkania oddane do użytkowania;Dwellings completed;<p>	Mieszkania (budynki mieszkalne), których zakończenie budowy zgłoszone zostało przez inwestora powiatowemu organowi nadzoru budowlanego i organ ten nie zgłosił sprzeciwu - w drodze decyzji, lub na których użytkowanie inwestor uzyskał pozwolenie, w drodze decyzji, od organu nadzoru budowlanego.</p>;<p>	Dwellings (residential buildings) whose completion was registered by an investor at local building control authorities and this body did not raise any objections or with respect to whose use the investor obtained a permit by decision of building control authorities.</p>;<p>	Do 1999 r. w budownictwie innym niż indywidualne za mieszkania oddane do użytkowania uznawało się mieszkania, których oddanie do użytkowania potwierdzone zostało przez inwestora i wykonawcę w protokole odbioru.</p>;<p>	Until 1999, in non-private construction, dwellings were considered to be completed, the completion of which was confirmed by the investor and the contractor in the acceptance protocol.</p>;20120821;99991231;;;;;;110;"Polska; Charakter miejscowości; Formy budownictwa 1";"Poland; Type of locality; Forms of construction 1";2010 - 2022;1;Rok;Year;02.08.2023 00:00:00;31.07.2024 00:00:00;17;B-07;sprawozdanie o budynkach mieszkalnych i mieszkaniach w budynkach niemieszkalnych oddanych do użytkowania;report on residential buildings and dwellings in non-residential buildings completed;35;Główny Urząd Statystyczny;Statistics Poland;189;1.47.04;Wydane pozwolenia na budowę i zgłoszenia z projektem budowlanym budowy obiektów budowlanych oraz efekty działalności budowlanej;Permits granted for construction and registrations with a construction project and construction activity results;"Celem badania jest dostarczenie informacji obrazującej ilościowe i jakościowe aspekty rozwoju budownictwa, w szczególności danych o: – wydanych pozwoleniach na budowę i zgłoszeniach z projektem budowlanym budowy obiektów budowlanych; – mieszkaniach, których budowę rozpoczęto oraz mieszkaniach w budowie; – budynkach i mieszkaniach przekazanych do użytkowania; – wybranych elementach charakterystyki energetycznej nowych budynków oddanych do użytkowania; – kosztach poniesionych na budowę nowych budynków mieszkalnych wielorodzinnych.";;;;;;;132;Urząd Statystyczny w Lublinie;Statistical Office in Lublin
541;Przeciętna powierzchnia użytkowa 1 mieszkania;Average useful floor area per dwelling;Przeciętna powierzchnia użytkowa 1 mieszkania;Average useful floor area per dwelling;503;przeciętny metraż;average area;1230;Powierzchnia użytkowa mieszkań oddanych do użytkowania;Useful floor space of a dwelling completed;<p>Powierzchnia użytkowa mieszkań, których zakończenie budowy zgłoszone zostało przez inwestora powiatowemu organowi nadzoru budowlanego i organ ten nie zgłosił sprzeciwu (w drodze decyzji) lub na których użytkowanie inwestor uzyskał pozwolenie w drodze decyzji od organu nadzoru budowlanego.</p>;<p>Useful floor space of dwellings whose completion was reported by an investor to the building control authorities and this body did not raise any objections (by decision) or for the use of which the investor has obtained permission (through a decision) from the building control authorities.</p>;;;19990701;99991231;;;;;;2;Polska, województwa;Poland, voivodeships;2010 - 2022;1;Rok;Year;02.08.2023 00:00:00;31.07.2024 00:00:00;16;B-06;meldunek o budownictwie mieszkaniowym;report on residential construction;35;Główny Urząd Statystyczny;Statistics Poland;189;1.47.04;Wydane pozwolenia na budowę i zgłoszenia z projektem budowlanym budowy obiektów budowlanych oraz efekty działalności budowlanej;Permits granted for construction and registrations with a construction project and construction activity results;"Celem badania jest dostarczenie informacji obrazującej ilościowe i jakościowe aspekty rozwoju budownictwa, w szczególności danych o: – wydanych pozwoleniach na budowę i zgłoszeniach z projektem budowlanym budowy obiektów budowlanych; – mieszkaniach, których budowę rozpoczęto oraz mieszkaniach w budowie; – budynkach i mieszkaniach przekazanych do użytkowania; – wybranych elementach charakterystyki energetycznej nowych budynków oddanych do użytkowania; – kosztach poniesionych na budowę nowych budynków mieszkalnych wielorodzinnych.";;;;;;;132;Urząd Statystyczny w Lublinie;Statistical Office in Lublin
541;Przeciętna powierzchnia użytkowa 1 mieszkania;Average useful floor area per dwelling;Przeciętna powierzchnia użytkowa 1 mieszkania;Average useful floor area per dwelling;503;przeciętny metraż;average area;1230;Powierzchnia użytkowa mieszkań oddanych do użytkowania;Useful floor space of a dwelling completed;<p>Powierzchnia użytkowa mieszkań, których zakończenie budowy zgłoszone zostało przez inwestora powiatowemu organowi nadzoru budowlanego i organ ten nie zgłosił sprzeciwu (w drodze decyzji) lub na których użytkowanie inwestor uzyskał pozwolenie w drodze decyzji od organu nadzoru budowlanego.</p>;<p>Useful floor space of dwellings whose completion was reported by an investor to the building control authorities and this body did not raise any objections (by decision) or for the use of which the investor has obtained permission (through a decision) from the building control authorities.</p>;;;19990701;99991231;;;;;;2;Polska, województwa;Poland, voivodeships;2010 - 2022;1;Rok;Year;02.08.2023 00:00:00;31.07.2024 00:00:00;17;B-07;sprawozdanie o budynkach mieszkalnych i mieszkaniach w budynkach niemieszkalnych oddanych do użytkowania;report on residential buildings and dwellings in non-residential buildings completed;35;Główny Urząd Statystyczny;Statistics Poland;189;1.47.04;Wydane pozwolenia na budowę i zgłoszenia z projektem budowlanym budowy obiektów budowlanych oraz efekty działalności budowlanej;Permits granted for construction and registrations with a construction project and construction activity results;"Celem badania jest dostarczenie informacji obrazującej ilościowe i jakościowe aspekty rozwoju budownictwa, w szczególności danych o: – wydanych pozwoleniach na budowę i zgłoszeniach z projektem budowlanym budowy obiektów budowlanych; – mieszkaniach, których budowę rozpoczęto oraz mieszkaniach w budowie; – budynkach i mieszkaniach przekazanych do użytkowania; – wybranych elementach charakterystyki energetycznej nowych budynków oddanych do użytkowania; – kosztach poniesionych na budowę nowych budynków mieszkalnych wielorodzinnych.";;;;;;;132;Urząd Statystyczny w Lublinie;Statistical Office in Lublin
541;Przeciętna powierzchnia użytkowa 1 mieszkania;Average useful floor area per dwelling;Przeciętna powierzchnia użytkowa 1 mieszkania;Average useful floor area per dwelling;503;przeciętny metraż;average area;1230;Powierzchnia użytkowa mieszkań oddanych do użytkowania;Useful floor space of a dwelling completed;<p>Powierzchnia użytkowa mieszkań, których zakończenie budowy zgłoszone zostało przez inwestora powiatowemu organowi nadzoru budowlanego i organ ten nie zgłosił sprzeciwu (w drodze decyzji) lub na których użytkowanie inwestor uzyskał pozwolenie w drodze decyzji od organu nadzoru budowlanego.</p>;<p>Useful floor space of dwellings whose completion was reported by an investor to the building control authorities and this body did not raise any objections (by decision) or for the use of which the investor has obtained permission (through a decision) from the building control authorities.</p>;;;19990701;99991231;;;;;;110;"Polska; Charakter miejscowości; Formy budownictwa 1";"Poland; Type of locality; Forms of construction 1";2010 - 2022;1;Rok;Year;02.08.2023 00:00:00;31.07.2024 00:00:00;16;B-06;meldunek o budownictwie mieszkaniowym;report on residential construction;35;Główny Urząd Statystyczny;Statistics Poland;189;1.47.04;Wydane pozwolenia na budowę i zgłoszenia z projektem budowlanym budowy obiektów budowlanych oraz efekty działalności budowlanej;Permits granted for construction and registrations with a construction project and construction activity results;"Celem badania jest dostarczenie informacji obrazującej ilościowe i jakościowe aspekty rozwoju budownictwa, w szczególności danych o: – wydanych pozwoleniach na budowę i zgłoszeniach z projektem budowlanym budowy obiektów budowlanych; – mieszkaniach, których budowę rozpoczęto oraz mieszkaniach w budowie; – budynkach i mieszkaniach przekazanych do użytkowania; – wybranych elementach charakterystyki energetycznej nowych budynków oddanych do użytkowania; – kosztach poniesionych na budowę nowych budynków mieszkalnych wielorodzinnych.";;;;;;;132;Urząd Statystyczny w Lublinie;Statistical Office in Lublin
541;Przeciętna powierzchnia użytkowa 1 mieszkania;Average useful floor area per dwelling;Przeciętna powierzchnia użytkowa 1 mieszkania;Average useful floor area per dwelling;503;przeciętny metraż;average area;1230;Powierzchnia użytkowa mieszkań oddanych do użytkowania;Useful floor space of a dwelling completed;<p>Powierzchnia użytkowa mieszkań, których zakończenie budowy zgłoszone zostało przez inwestora powiatowemu organowi nadzoru budowlanego i organ ten nie zgłosił sprzeciwu (w drodze decyzji) lub na których użytkowanie inwestor uzyskał pozwolenie w drodze decyzji od organu nadzoru budowlanego.</p>;<p>Useful floor space of dwellings whose completion was reported by an investor to the building control authorities and this body did not raise any objections (by decision) or for the use of which the investor has obtained permission (through a decision) from the building control authorities.</p>;;;19990701;99991231;;;;;;110;"Polska; Charakter miejscowości; Formy budownictwa 1";"Poland; Type of locality; Forms of construction 1";2010 - 2022;1;Rok;Year;02.08.2023 00:00:00;31.07.2024 00:00:00;17;B-07;sprawozdanie o budynkach mieszkalnych i mieszkaniach w budynkach niemieszkalnych oddanych do użytkowania;report on residential buildings and dwellings in non-residential buildings completed;35;Główny Urząd Statystyczny;Statistics Poland;189;1.47.04;Wydane pozwolenia na budowę i zgłoszenia z projektem budowlanym budowy obiektów budowlanych oraz efekty działalności budowlanej;Permits granted for construction and registrations with a construction project and construction activity results;"Celem badania jest dostarczenie informacji obrazującej ilościowe i jakościowe aspekty rozwoju budownictwa, w szczególności danych o: – wydanych pozwoleniach na budowę i zgłoszeniach z projektem budowlanym budowy obiektów budowlanych; – mieszkaniach, których budowę rozpoczęto oraz mieszkaniach w budowie; – budynkach i mieszkaniach przekazanych do użytkowania; – wybranych elementach charakterystyki energetycznej nowych budynków oddanych do użytkowania; – kosztach poniesionych na budowę nowych budynków mieszkalnych wielorodzinnych.";;;;;;;132;Urząd Statystyczny w Lublinie;Statistical Office in Lublin
